row_id,receptor,input_state_claim,uniprot,input_path,input_sha256,backbone,arm,seed_outer,seed_inner,cell_id,gpcr_class,d_npxxy_oh,d_gpcrdb_tm6_tilt_246_637_ca,tm6_kink_angle,delta_to_active,delta_to_inactive,rmsd_to_active_ref,rmsd_to_inactive_ref,npxxy_active,tilt_active,active,threshold_npxxy_used,threshold_tilt_used,threshold_kink_used,plddt_mean,plddt_at_anchors,plddt_at_anchors_list,min_plddt_at_anchor,n_interface_contacts_ga_receptor,d_ga_alpha5_r350_ca,plddt_ga_alpha5,engaged,tm6_helicity_6_30_6_50,tm6_helicity_pass,excl_E1,excl_E2,excl_E3,excl_E3_tilt,excl_E3_npxxy,excl_E4,excl_E5,excl_any,excl_reason,ref_pdb_sha_active,ref_pdb_sha_inactive,passed,A1_amino_acid_identity,A2_fasta_completeness,A3_wrong_chain,A4_reference_class_match,A5_species_match,A6_receptor_identity,scorer_git_sha,scorer_version
148,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_chai/bf9b38ae64d4/chai/seed_395131368/pred.model_idx_2.cif,446d473d9f66e383f58887e42e1ebe1cd0989ca3ece51ae7c1c01b27583ebd13,chai,apo,395131368,395131368,5HT2C_apo_chai,A,15.799686231061678,13.86488276185558,159.22647984575283,-4.649117662061274,-1.963748633880824,1.8968,1.172,False,False,False,9.08,14.932,,71.70401339483831,83.0471284864544,"[73.84200009432706, 83.2664171854655, 83.48700014750163, 65.54622226291232, 78.2990010579427, 68.92908382415771, 91.6520004272461, 80.30462551116943, 91.42542811802456, 76.04800033569336, 92.46125030517578, 93.96585736955915, 93.84299926757812, 89.65660095214844, 63.32299943403764, 86.00583267211914, 87.41112518310547, 80.75512599945068, 91.59599849155971, 89.12500108991351]",63.32299943403764,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
149,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_chai/bf9b38ae64d4/chai/seed_395131368/pred.model_idx_3.cif,36de755007dcc99ed58be739a79592d49555ea47524ca34150f6855ec17f1452,chai,apo,395131368,395131368,5HT2C_apo_chai,A,14.456125898732344,12.604386300014768,158.11823079102612,-4.288370011256514,-1.6030009830760648,1.9602,0.9091,False,False,False,9.08,14.932,,72.10534588356502,84.06239542358365,"[75.14581888372248, 83.86916669209798, 84.0575008392334, 72.0054448445638, 79.37266794840495, 71.20525074005127, 92.96050071716309, 80.52962493896484, 92.13442993164062, 76.46387481689453, 93.4236249923706, 94.24328504289899, 94.3431007385254, 90.01300201416015, 64.54899909279563, 86.13166809082031, 87.64637470245361, 81.8700008392334, 91.88914380754743, 89.39442879813058]",64.54899909279563,,,,,0.9047619047619048,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
150,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_chai/bf9b38ae64d4/chai/seed_395131368/pred.model_idx_4.cif,64cb40ff395ccc9f44740c2ce7085d3d989d104d54514f76cb136fec3794b9f0,chai,apo,395131368,395131368,5HT2C_apo_chai,A,11.00356860295786,13.915619569390362,159.1424527594738,-4.369808312305972,-1.6844392841255225,1.5735,1.2559,False,False,False,9.08,14.932,,72.00063244869554,83.918530005294,"[74.51618125221945, 83.5938326517741, 84.27099927266438, 70.59388860066731, 78.88183466593425, 69.42008304595947, 91.93487644195557, 80.91075038909912, 91.5347148350307, 77.9573745727539, 92.84337520599365, 94.20271410260882, 94.11350021362304, 89.63979949951172, 64.63609105890447, 86.09583282470703, 87.97212600708008, 82.7686243057251, 92.63028717041016, 89.85371398925781]",64.63609105890447,,,,,0.9047619047619048,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
151,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/02c1ab11c936/protenix/seed_339434647/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0/seed_339434647/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0_sample_0.cif,e423ff4cdfb63863a3e69efc0444bb969b69ab55b03cfe85ab2a737f161f2c6d,protenix,apo,339434647,339434647,5HT2C_apo_protenix,A,12.702421184689976,12.344095660222836,160.30265328235015,-3.6661825361442535,-0.9808135079638038,2.2124,0.8526,False,False,False,9.08,14.932,,68.63593440967774,85.1708029340356,"[77.95363686301492, 84.2766679128011, 86.19249979654948, 71.4066670735677, 82.03499984741211, 86.07916768391927, 92.18624877929688, 83.96624946594238, 93.04857199532645, 81.98250007629395, 92.21000003814697, 89.67000034877232, 91.68000030517578, 88.25, 70.24545496160334, 82.625, 85.2212495803833, 87.17999935150146, 90.49571555001395, 86.71142905099052]",70.24545496160334,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
152,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/02c1ab11c936/protenix/seed_339434647/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0/seed_339434647/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0_sample_1.cif,f2dcf92340a784bcc25e2fbe158ea43e694c9aa83a3d3ae53936610a67833ff8,protenix,apo,339434647,339434647,5HT2C_apo_protenix,A,13.103590030347124,12.549011422357626,159.8139580102926,-4.54491824122494,-1.85954921304449,2.0906,0.8896,False,False,False,9.08,14.932,,68.65296743767205,85.16513140079778,"[77.99636285955256, 84.07583427429199, 86.16916592915852, 71.6522216796875, 82.05333201090495, 86.07416725158691, 92.22875118255615, 83.87875080108643, 93.07285744803292, 82.13249969482422, 92.30625057220459, 89.70999908447266, 91.70200119018554, 88.20800018310547, 70.19272752241655, 82.5466677347819, 85.0287504196167, 87.15999984741211, 90.4942866734096, 86.62000165666852]",70.19272752241655,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
153,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/02c1ab11c936/protenix/seed_339434647/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0/seed_339434647/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0_sample_2.cif,c202dae631fc3c18c9ec56cd79e8849ab880a1d038bec6ad5c09a70d63565240,protenix,apo,339434647,339434647,5HT2C_apo_protenix,A,13.20325112712417,12.667580774614644,159.78205431299642,-3.914777468788877,-1.2294084406084274,2.0663,0.8139,False,False,False,9.08,14.932,,68.89772541470863,85.1601220136425,"[78.03545518354936, 84.29583358764648, 86.14166641235352, 71.53888871934679, 82.12666702270508, 86.13333257039388, 92.23874950408936, 83.92249965667725, 93.11571502685547, 82.19250106811523, 92.2787504196167, 89.66285814557757, 91.69000015258788, 88.1779998779297, 70.5518185008656, 82.47666803995769, 84.76250076293945, 87.11625003814697, 90.28285762241909, 86.461427961077]",70.5518185008656,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
154,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/02c1ab11c936/protenix/seed_339434647/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0/seed_339434647/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0_sample_3.cif,05364a9db7bc3592283e6a566dc1f1ac88744cfcc006d19c3ff8fc63ef96e1db,protenix,apo,339434647,339434647,5HT2C_apo_protenix,A,12.892945976523423,12.474620513695546,160.13904440282462,-4.071475984014219,-1.3861069558337693,2.139,0.8762,False,False,False,9.08,14.932,,69.41724403577098,85.21855189253242,"[78.14091006192294, 84.21833356221516, 86.18750063578288, 71.68444442749023, 82.27500025431316, 86.18166732788086, 92.25500106811523, 84.01749992370605, 93.11142839704242, 82.16374969482422, 92.28875064849854, 89.6942868913923, 91.72600021362305, 88.24199829101562, 70.5, 82.59499994913737, 84.96875, 87.12500095367432, 90.36000061035156, 86.63571493966239]",70.5,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
155,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/02c1ab11c936/protenix/seed_339434647/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0/seed_339434647/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_0_sample_4.cif,d760b6be649abec8f8293aee8c0a0b3248df759fca798099076567e76c53cbb3,protenix,apo,339434647,339434647,5HT2C_apo_protenix,A,13.087780738677951,12.527183249398057,159.89952112686404,-4.203103188554119,-1.517734160373669,2.1511,0.8354,False,False,False,9.08,14.932,,69.61292273326154,85.19583133403013,"[78.17181673916903, 84.32583300272624, 86.12749926249187, 71.83222283257379, 82.21333440144856, 86.21500078837077, 92.24499988555908, 83.97624969482422, 93.11571393694196, 82.20500087738037, 92.30249977111816, 89.69000026157924, 91.70500030517579, 88.25800018310547, 70.41363664106889, 82.46499888102214, 84.73250007629395, 87.07374954223633, 90.34714181082589, 86.50142778669085]",70.41363664106889,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
156,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/9675ff82ffcc/protenix/seed_2122127881/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_3/seed_2122127881/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_3_sample_3.cif,efe9ccc3b37be1bd9728cc9f65e642383719172c2590867677f42f7e6a2132d3,protenix,apo,2122127881,2122127881,5HT2C_apo_protenix,A,12.732354692974464,12.420511349482526,160.04551004594796,-4.322075200472732,-1.636706172292282,2.1671,0.8707,False,False,False,9.08,14.932,,69.04144207237881,85.42337125575904,"[78.55000097101384, 84.584166208903, 86.24333318074544, 72.48777770996094, 82.93666712443034, 86.1475003560384, 92.28249931335449, 84.47749996185303, 93.11142948695591, 83.27750015258789, 92.36999988555908, 89.71285792759487, 91.53199996948243, 87.86599884033203, 70.0954544760964, 82.04166666666667, 85.47875022888184, 88.24375057220459, 90.63285827636719, 86.39571380615234]",70.0954544760964,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
157,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/9675ff82ffcc/protenix/seed_2122127881/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_3/seed_2122127881/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_3_sample_4.cif,1f82061ae060cf0c4f723d0a274089a78cd84cea518e73d78abf025f76428511,protenix,apo,2122127881,2122127881,5HT2C_apo_protenix,A,12.825012814333997,12.492499345707236,160.8151074116478,-3.865348585809988,-1.1799795576295384,2.1399,0.8408,False,False,False,9.08,14.932,,68.70243076953494,85.14661346453437,"[78.4981821233576, 84.7191670735677, 86.18750063578288, 72.26888953314887, 82.77000045776367, 85.82416725158691, 92.22000026702881, 84.26749992370605, 93.07571302141461, 82.66750049591064, 92.32750034332275, 89.68999917166573, 91.50999908447265, 87.8480010986328, 70.45636333118786, 81.67999903361003, 84.28999996185303, 87.70749950408936, 89.41571589878627, 85.50857107979911]",70.45636333118786,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
158,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/b7bd15c547bc/protenix/seed_2040005596/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1/seed_2040005596/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1_sample_0.cif,dda0fd5514eb0a0bca5d41deee596c11919c0ba323bf36c6f2d7fa8a62c23c84,protenix,apo,2040005596,2040005596,5HT2C_apo_protenix,A,12.946940452509663,12.683345303707991,160.5557918238458,-4.295076002244553,-1.6097069740641032,2.0541,0.8624,False,False,False,9.08,14.932,,68.52536811666073,85.83001271174928,"[79.15181870893998, 85.36916669209798, 88.02583249409993, 73.5400013393826, 83.72166697184245, 86.02666664123535, 92.83750057220459, 85.00374984741211, 93.25857107979911, 81.97000026702881, 92.66374969482422, 90.42857251848493, 92.17299957275391, 88.16000061035156, 71.29090881347656, 82.56833140055339, 85.21250057220459, 87.54250049591064, 90.75857216971261, 86.8971437726702]",71.29090881347656,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
159,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/b7bd15c547bc/protenix/seed_2040005596/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1/seed_2040005596/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1_sample_1.cif,59c12ad972881b87d61a6255422fd4f557e6546775ddfbc29ea13669307d0dc1,protenix,apo,2040005596,2040005596,5HT2C_apo_protenix,A,13.010009658762897,12.726576525881642,159.92486615354775,-3.9698988869671776,-1.284529858786728,2.0595,0.8446,False,False,False,9.08,14.932,,68.82248899081733,85.61136646691854,"[79.05000097101384, 85.44499905904134, 87.80083274841309, 73.31111145019531, 83.38000106811523, 85.85499954223633, 92.72499942779541, 84.74125003814697, 93.17999921526227, 81.82874965667725, 92.5712480545044, 90.32285744803292, 92.07600021362305, 88.0520004272461, 71.38727257468484, 82.40833155314128, 84.5987491607666, 87.12249946594238, 89.88714272635323, 86.48428453717914]",71.38727257468484,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
160,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/b7bd15c547bc/protenix/seed_2040005596/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1/seed_2040005596/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1_sample_2.cif,f50da59fcd2dacdaadc207e041675cdb1bae2e3b879592293c1bbab66962895b,protenix,apo,2040005596,2040005596,5HT2C_apo_protenix,A,12.75981222843299,12.427851413326223,159.4871266509905,-4.491732161602867,-1.8063631334224173,2.1651,0.8791,False,False,False,9.08,14.932,,69.44914691734395,85.86220698503877,"[79.29727311567827, 85.4516658782959, 87.96416664123535, 73.77555550469293, 83.91666793823242, 86.0766658782959, 92.81124973297119, 85.11750030517578, 93.24857112339565, 81.95874977111816, 92.62625122070312, 90.4028570992606, 92.16600112915039, 88.08200073242188, 71.51181827891956, 82.58500162760417, 85.2524995803833, 87.43249893188477, 90.69571467808315, 86.87143053327289]",71.51181827891956,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
161,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/b7bd15c547bc/protenix/seed_2040005596/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1/seed_2040005596/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1_sample_3.cif,54144675ae3872311f56fde70f53d87c73ab08a6b44568fffd68e844982e4750,protenix,apo,2040005596,2040005596,5HT2C_apo_protenix,A,12.833090543977493,12.517315409048804,161.56163790516626,-4.230610349228668,-1.545241321048218,2.1701,0.8708,False,False,False,9.08,14.932,,68.92509001192691,85.66727805294515,"[79.27545374090022, 85.44333457946777, 87.97750091552734, 73.646666208903, 83.81833140055339, 86.10083325703938, 92.84375, 85.0674991607666, 93.30285753522601, 82.25625038146973, 92.67125225067139, 90.38142939976284, 92.20299911499023, 88.14000091552734, 71.45454476096414, 81.34500122070312, 84.4037504196167, 87.53124904632568, 89.92857251848493, 85.55428423200335]",71.45454476096414,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
162,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/b7bd15c547bc/protenix/seed_2040005596/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1/seed_2040005596/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_1_sample_4.cif,8a98f48af3a1cadf22257fc6261a86bfe6f5b49f679936cc704c28e0404338c9,protenix,apo,2040005596,2040005596,5HT2C_apo_protenix,A,12.838100220262326,12.526658573892766,159.95330551783195,-4.241107193523433,-1.5557381653429836,2.1612,0.8157,False,False,False,9.08,14.932,,68.87867711134169,85.92531267302377,"[79.30545390735973, 85.52833302815755, 87.99583307902019, 73.67666625976562, 83.81999969482422, 86.1024996439616, 92.80000019073486, 85.08125019073486, 93.23428562709263, 82.29125022888184, 92.53625106811523, 90.3471429007394, 92.16499938964844, 88.14800109863282, 71.5499995838512, 82.59000142415364, 85.8412504196167, 87.54874992370605, 90.95142909458706, 86.99285670689174]",71.5499995838512,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
163,5HT2C,apo,5ht2c_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht2c_apo_protenix/fcf825f0fb59/protenix/seed_1951416169/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_2/seed_1951416169/predictions/018_block_a_switch_test_5ht2c_apo_protenix_5HT2C_protenix_2_sample_0.cif,3ee839de156dd21a7f9d528a9d5f7b9cf96c660bdf3155852276b742d3fdec2a,protenix,apo,1951416169,1951416169,5HT2C_apo_protenix,A,13.191375903363635,12.601133039774524,160.00480984150153,-4.095468161668805,-1.4100991334883552,2.1222,0.8184,False,False,False,9.08,14.932,,68.7326685230844,85.46451734538718,"[78.59181768243963, 84.9416675567627, 87.16333389282227, 72.22555541992188, 82.69333521525066, 86.28749910990398, 92.40250015258789, 84.56999969482422, 93.24142892020089, 82.14249897003174, 92.41624927520752, 89.82428523472377, 91.92099990844727, 88.28200073242188, 70.71181869506836, 82.64999898274739, 84.60249996185303, 87.57999992370605, 90.45428575788226, 86.58857182094029]",70.71181869506836,,,,,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,3e57e3bc26df0f84e6909860bd82de4ae046e60721d5ccb25be3c5f167f49950,21e0e148d922051f84bfef65b35f7c7b3c3d59055fd3548dba5b9507432e0dee,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
