item,experiment,arm,receptor_set,enumeration,receptor_slug,receptor_uniprot,receptor_organism,receptor_cluster,chain_a_source,chain_a_sha256,chain_b_construct,n_shared_draws,registry_matches,chain_b_family_rule,cognate_evidence_class,supplied_partner_family,supplied_partner_subtype,reference_tip_subtype,supplied_partner_independence,cognate_vs_reference_agree,tier,chain_b_len,chain_b_len_family_dependent,chain_b_sha256,chain_c,n_chains,partner_msa,receptor_msa,ligand,backbones,n_pooled,n_percell,predictions_pooled,predictions_percell,note
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,C5AR1,P21730,Homo sapiens (Human),001_002_006,seqrec_trimmed.fasta:1-350,dc48c194272465c04ae4727f3710ca1c75b6ca77006ea1730ed45ea75035d730,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,CCKAR,P32238,Homo sapiens (Human),001_002_005,seqrec_trimmed.fasta:1-428,db51d7d7e7d75f30f42489829f22d751b64154d93bce190aaf7ae6f239a55695,M3_h3,1,16,"Gs (Gs, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gs,Gs,Gs,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,130,no,810348ff3ceef64ce358dd70692e07d38a4619b8d85de80d0f61b0f21a3c7ab2,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,CCR2,P41597,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-374,7a8225f899d150aefb4994c9753cd58af00aca868a6f56174a715efaf972a04c,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,CNR2,P34972,Homo sapiens (Human),001_004_005,seqrec_trimmed.fasta:1-360,c497f29417b886ff019812f69b1ed95fa872225c9180283496bec6d9ca65f664,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,DRD3,P35462,Homo sapiens (Human),001_001_004,seqrec_trimmed.fasta:1-400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,EDNRB,P24530,Homo sapiens (Human),001_002_007,seqrec_trimmed.fasta:41-442,f8dd6d741c229fcbe1124d4623ff1b0a7ffdfd2a75986b7ac3a5d4e4a7778b17,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,GHSR,Q92847,Homo sapiens (Human),001_002_010,seqrec_trimmed.fasta:1-366,73fe68d1fe5d48b8452464bee663af0788bcce6806ae4c02155747ae82b57257,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,GPR52,Q9Y2T5,Homo sapiens (Human),001_010_001,seqrec_trimmed.fasta:1-361,dac50f0a84d7dc8a76b3ae92a634c2a38d7f6e37e0820f65f8a9f881abf811b9,M3_h3,1,16,"Gs (Gs, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gs,Gs,Gs,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,130,no,810348ff3ceef64ce358dd70692e07d38a4619b8d85de80d0f61b0f21a3c7ab2,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,HRH3,Q9Y5N1,Homo sapiens (Human),001_001_005,seqrec_trimmed.fasta:1-445,d9bd4f76c847dbfb30349bd8e54ce8b6d7ca09d13b5792037019772c050843f8,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,LPAR1,Q92633,Homo sapiens (Human),001_004_003,seqrec_trimmed.fasta:1-364,932606a6305d90f0ab806da715e889c5dae639689bec63ae1834dd29302474d8,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,LT4R1,Q15722,Homo sapiens (Human),001_004_002,seqrec_trimmed.fasta:1-352,44b3d3a6c920fab6d3eee78b5cfcf9fdb22acf721f4e45f7aafbb44646e3df5b,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,MCHR1,Q99705,Homo sapiens (Human),001_002_013,seqrec_trimmed.fasta:56-353,e7b3bfb6bb00ebfca4e2b1a2516a926a3ba02cc11f55ed6fa4b615c0d6fbbdbe,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,MTR1A,P48039,Homo sapiens (Human),001_005_001,seqrec_trimmed.fasta:1-350,61065c51ec32c120c2ab71ea269842512d87fb046f8f9376002eb00fd30f4b61,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,NK1R,P25103,Homo sapiens (Human),001_002_029,seqrec_trimmed.fasta:1-407,c1c101b738eca478ffaa196b2d78ff3e3f458a1c435f855b3daeee103e85eedb,M3_h3,1,16,"Gs (Gs, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gs,Gs,Gs,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,130,no,810348ff3ceef64ce358dd70692e07d38a4619b8d85de80d0f61b0f21a3c7ab2,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,NPY1R,P25929,Homo sapiens (Human),001_002_020,seqrec_trimmed.fasta:1-384,b988033ce3865dd511193da531f612e7bfe6b7f6c3b4a73a4e14af316c587916,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,NTR1,P30989,Homo sapiens (Human),001_002_021,seqrec_trimmed.fasta:9-418,5a17a95b86f7a2697bf186806397c1df70400d8015857208f69376f47e59d90b,M3_h3,1,16,"Gi1 (Gi/o, CONVENTION_FALLBACK)",CONVENTION_FALLBACK,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,OPRD,P41143,Homo sapiens (Human),001_002_022,seqrec_trimmed.fasta:1-372,b75060695513d21ac502da540921882c3e99fd716a491e99f6757d7b78b3c62b,M3_h3,1,16,"Gi1 (Gi/o, CONVENTION_FALLBACK)",CONVENTION_FALLBACK,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,OPSD,P02699,Bos taurus (Bovine),001_009_001_vert,seqrec_trimmed.fasta:1-348,20e8fc797c8f2615a0ce29e265bc6a5e5adc929a1f25bbfa5c52fdbfd8ea9536,M3_h3,1,16,"Gt1 (Gi/o, PEPTIDE_ENTITY)",PEPTIDE_ENTITY,Gi/o,Gt1,Gt1,"NOT INDEPENDENT: this receptor has NO non-structure coupling authority at all -- no assay, no GproteinDb row, no IUPHAR entry. Its whole 'annotation' is a reading of its own deposited structures (4X1H:Ggust/Gt1/Gt2), so the biology column and the reference column are the same evidence twice",yes,PRIMARY,113,no,dbf89a8076b72599950c35335ffccc725ae4a388494c579c3b586f07ebdd2d49,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,PD2R2,Q9Y5Y4,Homo sapiens (Human),001_004_008,seqrec_trimmed.fasta:1-395,9800e73d5db87c78c7b5350307ddf15012927fada0dd1e50787a7b179a0908ce,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,S1PR1,P21453,Homo sapiens (Human),001_004_004,seqrec_trimmed.fasta:1-382,db9ec94c53b2528bce535764268b67bb99f9c6f0c4d1e45d09c64b7d2913b66e,M3_h3,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,113,no,ebed470d248ced39d27993187254722cf66b03be5d2d70d4a0a0eba93c9a6e35,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,SSR2,P30874,Homo sapiens (Human),001_002_028,seqrec_trimmed.fasta:1-369,6001055d0866d9ee2c225eb36b22f1f56726909686411070689b585515e38d7b,M3_h3,1,16,"Gi3 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi3,Gi3,annotation only -- independent of the structure,yes,PRIMARY,113,no,e0cd9e0b9c284e1149b1e760ed8b714811a2eef39e57703aba331a4972e6250c,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1c-opt,E1.1,intermediate_optional,CORE32(provisional),per_receptor,TSHR,P16473,Homo sapiens (Human),001_003_003,seqrec_trimmed.fasta:364-764,dc09d883046387b0ec158bb9590dcae76232f6ca8ed894b4bf0880dc5fdfedb6,M3_h3,1,16,"Gs (Gs, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gs,Gs,Gs,annotation only -- independent of the structure,yes,PRIMARY,130,no,810348ff3ceef64ce358dd70692e07d38a4619b8d85de80d0f61b0f21a3c7ab2,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OPTIONAL 4th intermediate, fills the 61->204 gap; not costed by RUN_MATRIX §3.5"
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,5HT5A,P47898,Homo sapiens (Human),001_001_001,seqrec_trimmed.fasta:1-357,d2f2f70ece4e15359b239d748893980caf60bf73406b2777723aee6e168d8371,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,AA1R,P30542,Homo sapiens (Human),001_006_001,seqrec_trimmed.fasta:1-326,1287bf4746a29da750f6c6b98f8c56e324160e07114ae16472b00598f130c4a1,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,AA2AR,P29274,Homo sapiens (Human),001_006_001,seqrec_trimmed.fasta:1-412,d1707e447ac7d7fcd10f6f1c1e61754460b8f5e206eedc0ba64747cd49b733f2,M5_dHD,1,16,"Gs (Gs, CONVENTION_FALLBACK)",CONVENTION_FALLBACK,Gs,Gs,Gs,annotation only -- independent of the structure,yes,PRIMARY,279,no,3e6216aac8dd4aa8b444f2ec7e2677b00140a2167ac376b3fb29ae561854c83f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,ACM4,P08173,Homo sapiens (Human),001_001_002,seqrec_trimmed.fasta:1-479,f70d1259f715e6623d47df37bf5b8b7588be8a29df97c3395ddcf28f3c3d0593,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,ADRB1,P08588,Homo sapiens (Human),001_001_003,seqrec_trimmed.fasta:1-477,18fcd61221ac38d04dac6ba1884d8ecd1c47c0e94922905c5b51382d95849c3a,M5_dHD,1,16,"Gs (Gs, CONVENTION_FALLBACK)",CONVENTION_FALLBACK,Gs,Gs,Gs,annotation only -- independent of the structure,yes,PRIMARY,279,no,3e6216aac8dd4aa8b444f2ec7e2677b00140a2167ac376b3fb29ae561854c83f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,AGTR1,P30556,Homo sapiens (Human),001_002_001,seqrec_trimmed.fasta:1-359,6dae55828357a7880be08083bf83f85b1cb3d994c509c40dafd65fab164cdd76,M5_dHD,1,16,"Gq (Gq/11, CONVENTION_FALLBACK)",CONVENTION_FALLBACK,Gq/11,Gq,Gq,annotation only -- independent of the structure,yes,PRIMARY,246,no,f3232edc2b6d96f86bd038de0f3f8c04547234ff00eaff02b2a65f2867f8f261,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,APJ,P35414,Homo sapiens (Human),001_002_002,seqrec_trimmed.fasta:1-380,7c44a5c602ed3747f888e66d3e0d1e9f5f7ad40194536c4cf2fd76611124e520,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,B1B1U5,B1B1U5,Hasarius adansoni,001_009_001_inv,seqrec_trimmed.fasta:1-372,ba8fa863e837d8a9d2f25e2b0cae52f22ea2f32a046185d66ef8a83f862dc539,M5_dHD,1,16,"Gq (Gq/11, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gq/11,Gq,Gq,"NOT INDEPENDENT: this receptor has NO non-structure coupling authority at all -- no assay, no GproteinDb row, no IUPHAR entry. Its whole 'annotation' is a reading of its own deposited structures (9EPP:G11/Gq; 9EPR:Gi1/Gi2), so the biology column and the reference column are the same evidence twice",yes,PRIMARY,246,no,f3232edc2b6d96f86bd038de0f3f8c04547234ff00eaff02b2a65f2867f8f261,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,C5AR1,P21730,Homo sapiens (Human),001_002_006,seqrec_trimmed.fasta:1-350,dc48c194272465c04ae4727f3710ca1c75b6ca77006ea1730ed45ea75035d730,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,CCKAR,P32238,Homo sapiens (Human),001_002_005,seqrec_trimmed.fasta:1-428,db51d7d7e7d75f30f42489829f22d751b64154d93bce190aaf7ae6f239a55695,M5_dHD,1,16,"Gs (Gs, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gs,Gs,Gs,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,PRIMARY,279,no,3e6216aac8dd4aa8b444f2ec7e2677b00140a2167ac376b3fb29ae561854c83f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,CCR2,P41597,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-374,7a8225f899d150aefb4994c9753cd58af00aca868a6f56174a715efaf972a04c,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,CNR2,P34972,Homo sapiens (Human),001_004_005,seqrec_trimmed.fasta:1-360,c497f29417b886ff019812f69b1ed95fa872225c9180283496bec6d9ca65f664,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
G1e,E1.1,hd_deletion_companion,CORE32(provisional),per_receptor,DRD3,P35462,Homo sapiens (Human),001_001_004,seqrec_trimmed.fasta:1-400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,M5_dHD,1,16,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,PRIMARY,240,no,a2afee46d2476b8deacb920d51f42b09dcb8e8a7ace83198de8a7b762566256b,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,50,40,200,"OFF-LADDER: keeps the N terminus, so not a nested suffix. Length-paired with M4_he but topologically its complement -- M4 keeps the C-terminal half of the helical domain, M5 deletes the whole of it. If they agree, length dominates; if not, composition does."
